	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		0.918918918918919	0	0.918918918918919	0.918918918918919	0.918918918918919	0.448648648648649	0	0	0	0	0	0	0.918918918918919	0	0	0	0	0.594594594594595	0.918918918918919	0	0.918918918918919	0	0.918918918918919	0.918918918918919	0	0.918918918918919	0.918918918918919	0.513513513513513	0	0	0.918918918918919	0.918918918918919	0	0.545945945945946	0.443243243243243	0.918918918918919	0.918918918918919	0	0.724324324324324	0	0	0.918918918918919	0	0.918918918918919	0.918918918918919	0.918918918918919	0	0	0	0.67027027027027	0	0	0	0.843243243243243	0.918918918918919	0	0.918918918918919	0.918918918918919	0.259459459459459	0.918918918918919	0.545945945945946	0.918918918918919	0.918918918918919	0.654054054054054	0	0	0.918918918918919	0.918918918918919	0
Acropora_digitifera	0.918918918918919		0	0.994594594594595	0.994594594594595	0.994594594594595	0.448648648648649	0	0	0	0	0	0	0.994594594594595	0	0	0	0	0.616216216216216	0.994594594594595	0	0.994594594594595	0	0.994594594594595	0.994594594594595	0	0.994594594594595	0.994594594594595	0.513513513513513	0	0	0.994594594594595	0.994594594594595	0	0.551351351351351	0.443243243243243	0.994594594594595	0.994594594594595	0	0.8	0	0	0.994594594594595	0	0.994594594594595	0.967567567567568	0.994594594594595	0	0	0	0.745945945945946	0	0	0	0.864864864864865	0.994594594594595	0	0.994594594594595	0.994594594594595	0.259459459459459	0.994594594594595	0.545945945945946	0.994594594594595	0.994594594594595	0.72972972972973	0	0	0.967567567567568	0.994594594594595	0
Agalma_elegans	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aiptasia_pallida	0.918918918918919	0.994594594594595	0		0.994594594594595	0.994594594594595	0.448648648648649	0	0	0	0	0	0	0.994594594594595	0	0	0	0	0.616216216216216	0.994594594594595	0	0.994594594594595	0	0.994594594594595	0.994594594594595	0	0.994594594594595	0.994594594594595	0.513513513513513	0	0	0.994594594594595	0.994594594594595	0	0.551351351351351	0.443243243243243	0.994594594594595	0.994594594594595	0	0.8	0	0	0.994594594594595	0	0.994594594594595	0.967567567567568	0.994594594594595	0	0	0	0.745945945945946	0	0	0	0.864864864864865	0.994594594594595	0	0.994594594594595	0.994594594594595	0.259459459459459	0.994594594594595	0.545945945945946	0.994594594594595	0.994594594594595	0.72972972972973	0	0	0.967567567567568	0.994594594594595	0
Allomyces_macrogynus	0.918918918918919	0.994594594594595	0	0.994594594594595		0.994594594594595	0.448648648648649	0	0	0	0	0	0	0.994594594594595	0	0	0	0	0.616216216216216	0.994594594594595	0	0.994594594594595	0	0.994594594594595	0.994594594594595	0	0.994594594594595	0.994594594594595	0.513513513513513	0	0	0.994594594594595	0.994594594594595	0	0.551351351351351	0.443243243243243	0.994594594594595	0.994594594594595	0	0.8	0	0	0.994594594594595	0	0.994594594594595	0.967567567567568	0.994594594594595	0	0	0	0.745945945945946	0	0	0	0.864864864864865	0.994594594594595	0	0.994594594594595	0.994594594594595	0.259459459459459	0.994594594594595	0.545945945945946	0.994594594594595	0.994594594594595	0.72972972972973	0	0	0.967567567567568	0.994594594594595	0
Amoebidium_parasiticum	0.918918918918919	0.994594594594595	0	0.994594594594595	0.994594594594595		0.448648648648649	0	0	0	0	0	0	0.994594594594595	0	0	0	0	0.616216216216216	0.994594594594595	0	0.994594594594595	0	0.994594594594595	0.994594594594595	0	0.994594594594595	0.994594594594595	0.513513513513513	0	0	0.994594594594595	0.994594594594595	0	0.551351351351351	0.443243243243243	0.994594594594595	0.994594594594595	0	0.8	0	0	0.994594594594595	0	0.994594594594595	0.967567567567568	0.994594594594595	0	0	0	0.745945945945946	0	0	0	0.864864864864865	0.994594594594595	0	0.994594594594595	0.994594594594595	0.259459459459459	0.994594594594595	0.545945945945946	0.994594594594595	0.994594594594595	0.72972972972973	0	0	0.967567567567568	0.994594594594595	0
Amphimedon_queenslandica	0.448648648648649	0.448648648648649	0	0.448648648648649	0.448648648648649	0.448648648648649		0	0	0	0	0	0	0.448648648648649	0	0	0	0	0.394594594594595	0.448648648648649	0	0.448648648648649	0	0.448648648648649	0.448648648648649	0	0.448648648648649	0.448648648648649	0.394594594594595	0	0	0.448648648648649	0.448648648648649	0	0.394594594594595	0.340540540540541	0.448648648648649	0.448648648648649	0	0.254054054054054	0	0	0.448648648648649	0	0.448648648648649	0.448648648648649	0.448648648648649	0	0	0	0.2	0	0	0	0.427027027027027	0.448648648648649	0	0.448648648648649	0.448648648648649	0.172972972972973	0.448648648648649	0.394594594594595	0.448648648648649	0.448648648648649	0.183783783783784	0	0	0.448648648648649	0.448648648648649	0
Aphrocallistes_vastus	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurelia_aurita	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beroe_abyssicola	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bolinopsis_infundibulum	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bolocera_tuediae	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capitella_teleta	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capsaspora_owczarzaki	0.918918918918919	0.994594594594595	0	0.994594594594595	0.994594594594595	0.994594594594595	0.448648648648649	0	0	0	0	0	0		0	0	0	0	0.616216216216216	0.994594594594595	0	0.994594594594595	0	0.994594594594595	0.994594594594595	0	0.994594594594595	0.994594594594595	0.513513513513513	0	0	0.994594594594595	0.994594594594595	0	0.551351351351351	0.443243243243243	0.994594594594595	0.994594594594595	0	0.8	0	0	0.994594594594595	0	0.994594594594595	0.967567567567568	0.994594594594595	0	0	0	0.745945945945946	0	0	0	0.864864864864865	0.994594594594595	0	0.994594594594595	0.994594594594595	0.259459459459459	0.994594594594595	0.545945945945946	0.994594594594595	0.994594594594595	0.72972972972973	0	0	0.967567567567568	0.994594594594595	0
Chondrilla_nucula	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeloplana_astericola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corticium_candelabrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Craseoa_lathetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crella_elegans	0.594594594594595	0.616216216216216	0	0.616216216216216	0.616216216216216	0.616216216216216	0.394594594594595	0	0	0	0	0	0	0.616216216216216	0	0	0	0		0.616216216216216	0	0.616216216216216	0	0.616216216216216	0.616216216216216	0	0.616216216216216	0.616216216216216	0.513513513513513	0	0	0.616216216216216	0.616216216216216	0	0.551351351351351	0.443243243243243	0.616216216216216	0.616216216216216	0	0.421621621621622	0	0	0.616216216216216	0	0.616216216216216	0.616216216216216	0.616216216216216	0	0	0	0.367567567567568	0	0	0	0.616216216216216	0.616216216216216	0	0.616216216216216	0.616216216216216	0.259459459459459	0.616216216216216	0.545945945945946	0.616216216216216	0.616216216216216	0.351351351351351	0	0	0.616216216216216	0.616216216216216	0
