	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Abylopsis_tetragona		0.205533596837945	0.00395256916996047	0	0	0	0	0.0158102766798419	0.300395256916996	0.0276679841897233	0.300395256916996	0.300395256916996	0	0	0.300395256916996	0.300395256916996	0.300395256916996	0.205533596837945	0.221343873517787	0	0	0	0.300395256916996	0	0.300395256916996	0.300395256916996	0	0	0.300395256916996	0.300395256916996	0.300395256916996	0.205533596837945	0	0.300395256916996	0	0	0.209486166007905	0	0.300395256916996	0.300395256916996	0.300395256916996	0.300395256916996	0	0	0	0	0.300395256916996	0.300395256916996	0.205533596837945	0.276679841897233	0.300395256916996	0.300395256916996	0.300395256916996	0.300395256916996	0.300395256916996	0.0948616600790514	0.300395256916996	0.300395256916996	0.0948616600790514	0.0355731225296443	0	0.300395256916996	0.300395256916996	0	0	0	0.300395256916996	0.205533596837945	0.205533596837945	0.08300395256917
Acropora_digitifera	0.205533596837945		0	0	0	0	0	0	0.648221343873518	0.00395256916996047	0.648221343873518	0.648221343873518	0	0	0.648221343873518	0.648221343873518	0.533596837944664	0.648221343873518	0.648221343873518	0	0	0	0.648221343873518	0	0.648221343873518	0.648221343873518	0	0	0.557312252964427	0.648221343873518	0.648221343873518	0.478260869565217	0	0.648221343873518	0	0	0.114624505928854	0	0.648221343873518	0.648221343873518	0.648221343873518	0.648221343873518	0	0	0	0	0.648221343873518	0.648221343873518	0.648221343873518	0.648221343873518	0.648221343873518	0.648221343873518	0.648221343873518	0.648221343873518	0.648221343873518	0	0.648221343873518	0.648221343873518	0	0	0	0.648221343873518	0.648221343873518	0	0	0	0.648221343873518	0.33596837944664	0.450592885375494	0.00395256916996047
Agalma_elegans	0.00395256916996047	0		0	0	0	0	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0	0	0.00395256916996047	0.00395256916996047	0.00395256916996047	0	0.00395256916996047	0	0	0	0.00395256916996047	0	0.00395256916996047	0.00395256916996047	0	0	0.00395256916996047	0.00395256916996047	0.00395256916996047	0	0	0.00395256916996047	0	0	0.00395256916996047	0	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0	0	0	0	0.00395256916996047	0.00395256916996047	0	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0.00395256916996047	0	0.00395256916996047	0.00395256916996047	0	0	0	0.00395256916996047	0	0	0.00395256916996047
Aiptasia_pallida	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allomyces_macrogynus	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amoebidium_parasiticum	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amphimedon_queenslandica	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aphrocallistes_vastus	0.0158102766798419	0	0.00395256916996047	0	0	0	0		0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0	0	0.0158102766798419	0.0158102766798419	0.0158102766798419	0	0.0158102766798419	0	0	0	0.0158102766798419	0	0.0158102766798419	0.0158102766798419	0	0	0.0158102766798419	0.0158102766798419	0.0158102766798419	0	0	0.0158102766798419	0	0	0.0158102766798419	0	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0	0	0	0	0.0158102766798419	0.0158102766798419	0	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0.0158102766798419	0	0.0158102766798419	0.0158102766798419	0	0	0	0.0158102766798419	0	0	0.0158102766798419
Aurelia_aurita	0.300395256916996	0.648221343873518	0.00395256916996047	0	0	0	0	0.0158102766798419		0.0316205533596838	1	1	0	0	1	1	0.719367588932806	0.648221343873518	0.66403162055336	0	0	0	1	0	1	1	0	0	0.723320158102767	1	1	0.478260869565217	0	1	0	0	0.379446640316206	0	1	1	1	1	0	0	0	0	1	1	0.648221343873518	0.719367588932806	1	1	1	1	1	0.122529644268775	1	1	0.201581027667984	0.0355731225296443	0	1	1	0	0	0	1	0.33596837944664	0.450592885375494	0.102766798418972
Beroe_abyssicola	0.0276679841897233	0.00395256916996047	0.00395256916996047	0	0	0	0	0.0158102766798419	0.0316205533596838		0.0316205533596838	0.0316205533596838	0	0	0.0316205533596838	0.0316205533596838	0.0276679841897233	0.00395256916996047	0.0197628458498024	0	0	0	0.0316205533596838	0	0.0316205533596838	0.0316205533596838	0	0	0.0276679841897233	0.0316205533596838	0.0316205533596838	0	0	0.0316205533596838	0	0	0.0276679841897233	0	0.0316205533596838	0.0316205533596838	0.0316205533596838	0.0316205533596838	0	0	0	0	0.0316205533596838	0.0316205533596838	0.00395256916996047	0.0316205533596838	0.0316205533596838	0.0316205533596838	0.0316205533596838	0.0316205533596838	0.0316205533596838	0.0276679841897233	0.0316205533596838	0.0316205533596838	0.0276679841897233	0.0276679841897233	0	0.0316205533596838	0.0316205533596838	0	0	0	0.0316205533596838	0	0	0.0316205533596838
